id,created_at,text
506866369304862720,2014-09-02 18:08:54,"To smile is a blessing, dont be to cool or to mean or to into your own life to smile at another person. Smile from the inner depths - Lil B"
506605601778970624,2014-09-02 00:52:42,"To all the girls who might not feel they are pretty or beautiful, let love find you and embrace who you are, real love tho. Love you - Lil B"
506596145871597568,2014-09-02 00:15:07,"LOVE IS THE RIGHT THING, REMEMBER THAT FIRST - Lil B"
506138175299809280,2014-08-31 17:55:19,LOVE YOU - Lil B
505950183197143040,2014-08-31 05:28:18,Good thoughts for our family - Lil B
505921492777832448,2014-08-31 03:34:18,"If you dont have alot of money right now i want to say i love you, dont worry because i love you and you will be ok, dont rush - Lil B"
505787654332358656,2014-08-30 18:42:28,"There are alot of flys and insects who are very respectful and i can tell are friendly, i get the vibe they just are seeing wasup - Lil B"
505433214781906944,2014-08-29 19:14:03,"I LOVE YOU, THANKS AGAIN FOR WAKING UP - Lil B"
505066642619920385,2014-08-28 18:57:25,"Make sure to not forget about the dog cat or baby u love in the car, even with cracked windows it gets extremely hot inside love you - Lil B"
504781178885267457,2014-08-28 00:03:06,"We need to make sure bathrooms are clean and wheelchair accessible, the floors of bathrooms need to be clean, i love you - Lil B"
504484020110237696,2014-08-27 04:22:17,LIFES GREAT BECAUSE YOUR ALIVE TO READ THIS - Lil B
504044961814167553,2014-08-25 23:17:38,What is the purpose of carrying a gun or having a gun license? What message does that promote to the world? I dont live in fear - Lil B
504036100566810624,2014-08-25 22:42:25,"You are so amazing and i dont have to be related to you or your family member to understand that, even if we never met in person - Lil B"
503975083237339136,2014-08-25 18:39:57,I love you and your family - Lil B
503263323891064833,2014-08-23 19:31:41,"GIRLS CAN YOU TWEET ME THE LINK TO MY NEW STREET SINGLE ""MURDER RATE"" ITS NOT A VIDEO JUST THE AUDIO LINK!!!! - Lil B"
502866069564821504,2014-08-22 17:13:08,So many But Lil B is - Lil B
501426254227062784,2014-08-18 17:51:49,Pale is sexy - Lil B
